borrower_id,age,income,home_ownership,employment_length,loan_purpose,loan_amount,debt_to_income,credit_history_length,historical_default,default
17637,22,50000,OWN,3,VENTURE,6000,0.12,4,N,0
17638,24,30000,RENT,0,PERSONAL,10000,0.33,3,N,1
17639,24,46000,RENT,0,PERSONAL,5975,0.13,4,Y,1
17640,25,80000,RENT,0,VENTURE,16000,0.2,2,N,0
17641,24,89772,RENT,8,DEBTCONSOLIDATION,6000,0.07,3,Y,0
17642,25,33000,MORTGAGE,9,VENTURE,3000,0.09,3,N,0
17643,21,20000,RENT,0,MEDICAL,2000,0.1,3,N,0
17644,23,54000,RENT,7,EDUCATION,1500,0.03,4,N,0
17645,22,30000,RENT,4,MEDICAL,6500,0.22,3,N,0
17646,24,70000,RENT,4,VENTURE,14400,0.21,4,N,0
17647,23,96000,RENT,7,EDUCATION,10000,0.1,3,N,0
17648,22,39000,MORTGAGE,6,EDUCATION,7000,0.18,3,N,1
17649,26,105000,MORTGAGE,11,MEDICAL,5000,0.05,4,N,0
17650,22,56000,RENT,6,EDUCATION,18250,0.33,3,N,1
17651,23,100000,RENT,4,EDUCATION,4150,0.04,4,N,0
17652,22,48000,RENT,0,EDUCATION,1000,0.02,4,N,0
17653,21,35000,RENT,6,VENTURE,10000,0.29,3,N,0
17654,21,39900,RENT,0,EDUCATION,12000,0.3,4,N,0
17655,22,19008,OWN,0,VENTURE,12000,0.63,2,N,1
17656,25,30000,RENT,2,MEDICAL,2000,0.07,3,N,0
17657,25,96000,RENT,3,DEBTCONSOLIDATION,12000,0.12,3,N,0
17658,25,101424,RENT,6,PERSONAL,2000,0.02,3,N,0
17659,26,26400,MORTGAGE,10,DEBTCONSOLIDATION,8500,0.32,4,N,0
17660,24,29200,MORTGAGE,6,DEBTCONSOLIDATION,2500,0.09,2,N,0
17661,25,44000,RENT,2,PERSONAL,10000,0.23,2,N,1
17662,25,45000,RENT,2,EDUCATION,11250,0.25,4,N,0
17663,24,56000,MORTGAGE,8,DEBTCONSOLIDATION,20000,0.36,4,Y,1
17664,22,33000,RENT,1,EDUCATION,5000,0.15,2,N,0
17665,24,70000,MORTGAGE,8,DEBTCONSOLIDATION,25000,0.36,4,N,0
17666,23,68000,MORTGAGE,5,MEDICAL,11500,0.17,2,N,0
17667,22,37200,RENT,2,EDUCATION,10000,0.27,2,N,0
17668,22,25200,RENT,7,DEBTCONSOLIDATION,7500,0.3,3,N,1
17669,24,62400,RENT,8,EDUCATION,15000,0.24,2,N,0
17670,26,40000,RENT,11,PERSONAL,5000,0.12,3,N,0
17671,25,80004,RENT,9,VENTURE,20000,0.25,2,N,0
17672,23,55000,RENT,7,MEDICAL,4200,0.08,4,N,0
17673,25,100000,RENT,2,HOMEIMPROVEMENT,21000,0.21,3,Y,1
17674,22,50004,RENT,2,EDUCATION,4000,0.08,4,N,0
17675,21,38400,RENT,5,EDUCATION,5000,0.13,3,N,0
17676,24,61400,RENT,1,DEBTCONSOLIDATION,12250,0.2,2,Y,0
17677,23,53664,MORTGAGE,7,DEBTCONSOLIDATION,15000,0.28,2,N,0
17678,22,62000,RENT,0,MEDICAL,8400,0.14,3,N,0
17679,22,35325,RENT,2,EDUCATION,6500,0.18,3,N,1
17680,23,50000,RENT,5,EDUCATION,10000,0.2,3,N,0
17681,25,45600,MORTGAGE,7,EDUCATION,13000,0.29,2,N,0
17682,21,47500,RENT,2,EDUCATION,7500,0.16,3,N,0
17683,23,58000,RENT,4,EDUCATION,8000,0.14,2,N,0
17684,22,60000,MORTGAGE,6,MEDICAL,7000,0.12,3,N,0
17685,22,41604,OWN,1,EDUCATION,14400,0.35,4,N,0
17686,23,75000,RENT,0,VENTURE,10000,0.13,4,N,0
17687,26,62500,RENT,7,MEDICAL,12000,0.19,4,Y,0
17688,22,33685,MORTGAGE,6,DEBTCONSOLIDATION,5000,0.15,3,N,0
17689,23,78000,RENT,7,MEDICAL,20000,0.26,4,N,0
17690,21,98000,MORTGAGE,5,DEBTCONSOLIDATION,6000,0.06,4,N,0
17691,23,85596,MORTGAGE,5,VENTURE,6000,0.07,2,N,0
17692,24,45000,RENT,1,DEBTCONSOLIDATION,12000,0.27,3,N,0
17693,23,33359,RENT,2,MEDICAL,9000,0.27,4,N,1
17694,26,55000,RENT,1,DEBTCONSOLIDATION,3200,0.06,2,N,0
17695,23,27996,RENT,3,VENTURE,5500,0.2,2,N,0
17696,23,18000,RENT,5,DEBTCONSOLIDATION,4000,0.22,3,N,1
17697,22,61000,RENT,3,MEDICAL,5000,0.08,2,N,0
17698,22,95000,MORTGAGE,1,VENTURE,7200,0.08,4,Y,0
17699,25,69996,RENT,9,EDUCATION,25000,0.36,4,N,1
17700,26,27983,MORTGAGE,7,VENTURE,6000,0.21,3,N,0
17701,23,85500,RENT,1,DEBTCONSOLIDATION,17000,0.2,3,Y,0
17702,26,44400,MORTGAGE,0,DEBTCONSOLIDATION,6500,0.15,3,N,0
17703,22,58000,OTHER,3,VENTURE,15000,0.26,2,Y,0
17704,22,45000,RENT,4,DEBTCONSOLIDATION,5400,0.12,2,N,0
17705,23,43500,RENT,0,PERSONAL,10450,0.24,3,N,0
17706,26,102000,MORTGAGE,3,EDUCATION,20000,0.2,4,N,0
17707,22,74000,MORTGAGE,6,MEDICAL,2500,0.03,3,N,0
17708,24,23000,RENT,4,VENTURE,5500,0.24,3,N,0
17709,23,49000,MORTGAGE,7,EDUCATION,4000,0.08,3,N,0
17710,23,50000,MORTGAGE,3,PERSONAL,10000,0.2,3,N,0
17711,26,85000,MORTGAGE,1,DEBTCONSOLIDATION,15000,0.18,3,N,0
17712,22,48000,RENT,1,EDUCATION,7200,0.15,3,N,0
17713,23,57355,MORTGAGE,5,MEDICAL,25000,0.44,3,N,1
17714,24,30996,RENT,7,VENTURE,7000,0.23,2,Y,0
17715,21,22200,RENT,2,DEBTCONSOLIDATION,2500,0.11,2,Y,1
17716,24,25000,RENT,0,EDUCATION,4400,0.18,2,N,0
17717,22,22596,RENT,4,DEBTCONSOLIDATION,7500,0.33,3,N,1
17718,22,33300,MORTGAGE,5,DEBTCONSOLIDATION,5325,0.16,4,N,1
17719,24,30000,RENT,6,PERSONAL,7750,0.26,4,N,0
17720,25,35000,RENT,4,VENTURE,4000,0.11,4,N,0
17721,22,127500,MORTGAGE,2,MEDICAL,15000,0.12,4,N,0
17722,24,18000,RENT,5,EDUCATION,3000,0.17,2,N,1
17723,23,45000,RENT,7,EDUCATION,6000,0.13,3,N,0
17724,24,65000,MORTGAGE,5,PERSONAL,9600,0.15,3,N,0
17725,26,69000,MORTGAGE,10,DEBTCONSOLIDATION,6200,0.09,3,Y,1
17726,26,46000,RENT,4,DEBTCONSOLIDATION,9000,0.2,3,N,0
17727,24,48000,MORTGAGE,4,VENTURE,5000,0.1,4,N,0
17728,22,13200,RENT,0,HOMEIMPROVEMENT,2500,0.19,3,N,1
17729,25,49000,MORTGAGE,9,PERSONAL,7000,0.14,3,N,0
17730,22,60000,RENT,0,VENTURE,5500,0.09,3,N,0
17731,22,26400,RENT,1,PERSONAL,3500,0.13,3,N,0
17732,24,42000,MORTGAGE,2,HOMEIMPROVEMENT,7000,0.17,3,N,0
17733,22,50000,RENT,4,EDUCATION,10000,0.2,3,N,0
17734,25,34000,MORTGAGE,2,MEDICAL,15450,0.45,4,Y,1
17735,24,80000,MORTGAGE,0,PERSONAL,6000,0.08,2,N,0
17736,24,55782,RENT,3,HOMEIMPROVEMENT,17000,0.3,2,N,0
17737,26,65935,RENT,1,EDUCATION,24250,0.37,4,N,1
17738,23,82000,RENT,2,DEBTCONSOLIDATION,20900,0.25,2,N,0
17739,25,46800,RENT,5,EDUCATION,12000,0.26,4,N,1
17740,23,108000,RENT,7,DEBTCONSOLIDATION,10000,0.09,3,N,1
17741,25,78000,MORTGAGE,7,DEBTCONSOLIDATION,9000,0.12,3,Y,1
17742,24,67000,MORTGAGE,2,HOMEIMPROVEMENT,12150,0.18,3,N,0
17743,22,19680,RENT,2,MEDICAL,7750,0.39,4,N,1
17744,23,43200,RENT,2,EDUCATION,9100,0.21,3,N,1
17745,24,80000,MORTGAGE,8,MEDICAL,5550,0.07,3,N,0
17746,22,50663,RENT,0,EDUCATION,7500,0.15,2,N,0
17747,26,122500,RENT,1,HOMEIMPROVEMENT,10000,0.08,2,N,0
17748,22,33600,OWN,1,DEBTCONSOLIDATION,5000,0.15,2,N,0
17749,22,88512,MORTGAGE,6,EDUCATION,3000,0.03,2,N,0
17750,23,28800,RENT,5,EDUCATION,2800,0.1,2,N,0
17751,22,48000,MORTGAGE,6,EDUCATION,9925,0.21,3,N,0
17752,23,75000,RENT,0,VENTURE,6000,0.08,2,N,0
17753,24,110000,RENT,5,PERSONAL,12000,0.11,3,N,0
17754,26,46000,MORTGAGE,8,DEBTCONSOLIDATION,7000,0.15,4,N,1
17755,24,85000,RENT,0,HOMEIMPROVEMENT,16000,0.19,3,N,0
17756,23,45000,RENT,2,EDUCATION,1700,0.04,2,N,0
17757,23,72000,RENT,3,EDUCATION,10800,0.15,2,N,0
17758,21,35324,RENT,4,EDUCATION,6000,0.17,4,N,0
17759,21,15600,RENT,0,MEDICAL,2800,0.18,4,N,1
17760,24,40944,RENT,0,MEDICAL,8200,0.2,4,N,0
17761,25,105000,MORTGAGE,3,VENTURE,12000,0.11,3,N,0
17762,21,26000,RENT,2,EDUCATION,7750,0.3,3,N,1
17763,24,31000,RENT,8,VENTURE,13500,0.44,4,Y,1
17764,22,60000,MORTGAGE,6,DEBTCONSOLIDATION,10000,0.17,3,N,0
17765,24,28000,RENT,3,MEDICAL,6400,0.23,4,Y,0
17766,23,99996,MORTGAGE,2,EDUCATION,4800,0.05,4,N,0
17767,23,33204,RENT,7,EDUCATION,2000,0.06,2,Y,0
17768,21,29004,RENT,5,PERSONAL,11000,0.38,4,Y,1
17769,22,45000,MORTGAGE,2,EDUCATION,8000,0.18,4,Y,0
17770,22,25000,OWN,1,EDUCATION,11100,0.44,3,N,0
17771,25,93000,RENT,3,HOMEIMPROVEMENT,12000,0.13,3,N,0
17772,24,26400,RENT,4,EDUCATION,8875,0.34,3,N,1
17773,24,67000,OWN,2,MEDICAL,16000,0.24,2,N,0
17774,25,62500,RENT,2,DEBTCONSOLIDATION,12000,0.19,4,N,1
17775,26,78000,MORTGAGE,7,VENTURE,7200,0.09,4,N,0
17776,23,68000,RENT,1,VENTURE,14400,0.21,2,N,1
17777,24,35000,RENT,4,MEDICAL,1850,0.05,3,N,0
17778,25,45000,RENT,1,MEDICAL,10000,0.22,3,N,0
17779,23,69000,MORTGAGE,0,HOMEIMPROVEMENT,15000,0.22,4,N,1
17780,22,80000,MORTGAGE,7,DEBTCONSOLIDATION,1500,0.02,4,N,0
17781,26,56000,RENT,6,DEBTCONSOLIDATION,8150,0.15,2,N,0
17782,23,40308,MORTGAGE,1,MEDICAL,5000,0.12,3,N,0
17783,24,49200,OWN,8,PERSONAL,4000,0.08,3,Y,0
17784,24,54000,MORTGAGE,8,PERSONAL,4000,0.07,2,N,0
17785,23,50400,MORTGAGE,7,VENTURE,2500,0.05,2,N,0
17786,22,41000,RENT,6,VENTURE,5000,0.12,2,N,0
17787,25,70000,MORTGAGE,9,EDUCATION,16000,0.23,4,N,0
17788,23,87000,MORTGAGE,0,DEBTCONSOLIDATION,7500,0.09,4,Y,0
17789,21,72500,RENT,3,EDUCATION,14000,0.19,3,Y,0
17790,24,42000,MORTGAGE,8,PERSONAL,2500,0.06,2,Y,0
17791,26,60996,MORTGAGE,2,DEBTCONSOLIDATION,12000,0.2,4,N,0
17792,23,200000,MORTGAGE,4,EDUCATION,6000,0.03,3,N,0
17793,25,57000,RENT,0,PERSONAL,15000,0.26,2,Y,0
17794,26,21000,OWN,4,VENTURE,8000,0.38,2,N,0
17795,25,55000,MORTGAGE,3,DEBTCONSOLIDATION,24200,0.44,2,N,0
17796,24,45996,RENT,2,VENTURE,10800,0.23,4,N,0
17797,21,20400,RENT,2,VENTURE,4500,0.22,3,N,0
17798,23,34800,RENT,6,VENTURE,6600,0.19,2,N,0
17799,25,77078,MORTGAGE,1,DEBTCONSOLIDATION,3425,0.04,4,N,0
17800,26,100000,MORTGAGE,5,DEBTCONSOLIDATION,24000,0.24,4,N,0
17801,26,34000,MORTGAGE,6,PERSONAL,12000,0.35,2,N,0
17802,25,52000,MORTGAGE,8,EDUCATION,3900,0.08,4,Y,0
17803,24,93000,MORTGAGE,5,DEBTCONSOLIDATION,12000,0.13,3,Y,1
17804,25,29000,RENT,9,EDUCATION,3000,0.1,4,N,1
17805,21,20004,OWN,2,EDUCATION,2500,0.12,3,N,0
17806,24,120000,OWN,8,EDUCATION,5275,0.04,4,N,0
17807,23,36000,RENT,5,EDUCATION,10000,0.28,2,N,0
17808,23,72250,RENT,7,MEDICAL,30000,0.42,2,N,1
17809,23,66000,RENT,7,MEDICAL,5000,0.08,4,N,0
17810,24,193000,MORTGAGE,8,EDUCATION,10000,0.05,4,N,0
17811,26,92500,RENT,3,DEBTCONSOLIDATION,12000,0.13,4,N,0
17812,24,105000,RENT,2,HOMEIMPROVEMENT,13800,0.13,3,N,0
17813,25,45000,RENT,4,VENTURE,8000,0.18,2,N,0
17814,23,75000,RENT,4,PERSONAL,5000,0.07,4,N,0
17815,24,43680,RENT,1,EDUCATION,10800,0.25,4,N,0
17816,24,57500,RENT,4,DEBTCONSOLIDATION,2525,0.04,4,N,0
17817,22,30000,OWN,0,MEDICAL,7000,0.23,2,Y,0
17818,26,34000,RENT,5,VENTURE,7500,0.22,4,N,0
17819,22,32500,RENT,0,VENTURE,12000,0.37,3,N,1
17820,26,31200,RENT,8,PERSONAL,5000,0.16,2,N,0
17821,25,77000,MORTGAGE,9,DEBTCONSOLIDATION,3000,0.04,4,N,0
17822,22,40000,MORTGAGE,6,VENTURE,4500,0.11,3,N,0
17823,25,44000,MORTGAGE,7,EDUCATION,7500,0.17,4,N,1
17824,22,19200,RENT,0,DEBTCONSOLIDATION,3000,0.16,2,Y,1
17825,25,66000,RENT,9,EDUCATION,25000,0.38,2,N,1
17826,25,25716,RENT,1,MEDICAL,9250,0.36,2,N,1
17827,25,40000,MORTGAGE,6,PERSONAL,5000,0.12,4,Y,0
17828,26,45000,RENT,3,MEDICAL,1500,0.03,4,N,0
17829,24,48200,RENT,3,VENTURE,5000,0.1,3,N,0
17830,23,117696,MORTGAGE,2,MEDICAL,15000,0.13,4,N,0
17831,26,54000,RENT,0,MEDICAL,13200,0.24,2,Y,1
17832,24,38000,RENT,0,PERSONAL,12000,0.32,3,N,1
17833,22,52000,MORTGAGE,6,EDUCATION,9750,0.19,2,Y,0
17834,32,1200000,MORTGAGE,1,VENTURE,12000,0.01,8,N,0
17835,34,948000,MORTGAGE,18,PERSONAL,2000,0.0,7,N,0
17836,29,70500,RENT,5,PERSONAL,35000,0.5,6,N,1
17837,33,77100,RENT,6,DEBTCONSOLIDATION,35000,0.45,9,N,1
17838,29,10000,OWN,0,PERSONAL,3250,0.32,9,N,1
17839,28,80000,RENT,12,EDUCATION,35000,0.44,10,N,1
17840,29,80000,RENT,2,DEBTCONSOLIDATION,35000,0.44,10,Y,1
17841,35,648000,MORTGAGE,6,PERSONAL,10000,0.02,8,Y,1
17842,29,85000,RENT,1,PERSONAL,35000,0.41,8,N,1
17843,31,73000,RENT,8,EDUCATION,35000,0.48,10,Y,1
17844,34,89000,RENT,3,HOMEIMPROVEMENT,35000,0.39,8,N,1
17845,27,100000,RENT,1,DEBTCONSOLIDATION,35000,0.35,9,N,1
17846,30,10200,OWN,0,HOMEIMPROVEMENT,5500,0.54,8,N,1
17847,30,504000,RENT,4,DEBTCONSOLIDATION,3000,0.01,9,N,0
17848,35,500000,MORTGAGE,17,DEBTCONSOLIDATION,20000,0.04,7,Y,0
17849,35,500000,MORTGAGE,6,DEBTCONSOLIDATION,7500,0.02,9,Y,0
17850,33,468000,MORTGAGE,14,DEBTCONSOLIDATION,3750,0.01,10,Y,1
17851,34,120000,RENT,17,VENTURE,35000,0.29,6,N,0
17852,27,10400,OWN,0,PERSONAL,4750,0.46,7,Y,1
17853,33,138000,RENT,0,PERSONAL,35000,0.25,7,Y,1
17854,34,156000,RENT,4,EDUCATION,35000,0.22,5,N,0
17855,30,10800,OWN,0,EDUCATION,2400,0.22,7,N,1
17856,29,160000,RENT,4,VENTURE,35000,0.22,8,Y,0
17857,31,150000,RENT,0,EDUCATION,35000,0.23,6,N,1
17858,33,400000,MORTGAGE,9,PERSONAL,15000,0.04,10,N,0
17859,31,400000,MORTGAGE,5,HOMEIMPROVEMENT,28000,0.07,6,N,0
17860,29,400000,MORTGAGE,10,EDUCATION,25000,0.06,8,N,0
17861,34,325550,MORTGAGE,3,MEDICAL,35000,0.11,6,Y,1
17862,33,390000,MORTGAGE,8,MEDICAL,35000,0.09,8,N,0
17863,27,390000,MORTGAGE,11,PERSONAL,10000,0.03,6,N,0
17864,28,165000,RENT,3,DEBTCONSOLIDATION,35000,0.21,9,N,0
17865,30,170000,RENT,4,EDUCATION,35000,0.21,9,Y,0
17866,33,250000,RENT,0,MEDICAL,35000,0.14,7,N,0
17867,30,81000,RENT,14,DEBTCONSOLIDATION,34000,0.42,8,N,1
17868,28,11029,MORTGAGE,12,MEDICAL,2150,0.19,7,Y,1
17869,30,350000,OWN,3,PERSONAL,32000,0.09,7,N,0
17870,33,350000,MORTGAGE,0,VENTURE,10000,0.03,10,Y,0
17871,28,350000,RENT,1,DEBTCONSOLIDATION,20000,0.06,9,N,0
17872,35,350000,MORTGAGE,10,VENTURE,35000,0.1,7,N,0
17873,29,338000,RENT,3,HOMEIMPROVEMENT,24000,0.07,8,N,1
17874,34,287300,RENT,1,MEDICAL,15000,0.05,8,Y,1
17875,32,348000,MORTGAGE,16,MEDICAL,25000,0.07,8,N,0
17876,30,340000,MORTGAGE,2,HOMEIMPROVEMENT,25000,0.07,8,N,0
17877,28,336000,RENT,1,VENTURE,2150,0.01,5,Y,0
17878,34,334000,OWN,18,EDUCATION,18000,0.05,10,Y,0
17879,34,69996,RENT,13,MEDICAL,32000,0.46,8,N,1
17880,28,11340,OWN,0,DEBTCONSOLIDATION,2325,0.21,7,N,1
17881,30,11440,OWN,3,MEDICAL,1750,0.15,5,Y,0
17882,28,73000,RENT,0,PERSONAL,32000,0.44,9,N,1
17883,28,105500,RENT,1,DEBTCONSOLIDATION,31000,0.29,9,N,0
17884,29,74000,RENT,2,DEBTCONSOLIDATION,30750,0.42,6,N,1
17885,32,307000,OWN,10,VENTURE,11000,0.04,10,Y,0
17886,31,305000,MORTGAGE,0,HOMEIMPROVEMENT,35000,0.11,10,Y,0
17887,27,300000,MORTGAGE,6,DEBTCONSOLIDATION,10000,0.03,7,Y,0
17888,30,300000,MORTGAGE,13,EDUCATION,4000,0.01,10,N,0
17889,34,61200,RENT,18,MEDICAL,30000,0.49,8,N,1
17890,27,75000,RENT,11,PERSONAL,30000,0.4,5,N,1
17891,29,80000,RENT,2,MEDICAL,30000,0.38,9,N,1
17892,34,80000,RENT,0,DEBTCONSOLIDATION,30000,0.38,5,N,1
17893,34,300000,MORTGAGE,18,DEBTCONSOLIDATION,16000,0.05,9,N,0
17894,29,244800,RENT,8,MEDICAL,8000,0.03,5,N,1
17895,31,300000,MORTGAGE,1,VENTURE,25000,0.08,9,N,0
17896,32,288000,MORTGAGE,8,DEBTCONSOLIDATION,25000,0.09,10,Y,1
17897,28,288000,RENT,5,DEBTCONSOLIDATION,25000,0.09,8,N,1
17898,29,105000,RENT,6,HOMEIMPROVEMENT,30000,0.29,8,N,0
17899,29,112260,RENT,5,EDUCATION,30000,0.27,10,N,0
17900,34,286000,MORTGAGE,11,VENTURE,30000,0.1,6,N,0
17901,34,285000,RENT,5,EDUCATION,21000,0.07,10,N,0
17902,33,285000,MORTGAGE,0,DEBTCONSOLIDATION,10000,0.04,7,N,0
17903,30,232050,MORTGAGE,14,MEDICAL,25000,0.11,9,Y,1
17904,28,285000,MORTGAGE,4,PERSONAL,25000,0.09,6,N,0
17905,31,284400,MORTGAGE,0,VENTURE,5000,0.02,9,N,0
17906,35,280000,MORTGAGE,19,HOMEIMPROVEMENT,21600,0.08,8,N,0
17907,29,280000,MORTGAGE,6,VENTURE,15000,0.05,7,N,0
17908,28,280000,MORTGAGE,3,HOMEIMPROVEMENT,20000,0.07,5,N,0
17909,28,12000,OWN,0,EDUCATION,3000,0.25,5,N,1
17910,31,128000,RENT,2,VENTURE,30000,0.23,10,N,1
17911,31,275000,MORTGAGE,9,PERSONAL,25000,0.09,6,N,0
17912,31,273655,MORTGAGE,4,DEBTCONSOLIDATION,19600,0.07,5,N,0
17913,27,258000,RENT,11,EDUCATION,35000,0.14,7,Y,1
17914,30,270000,MORTGAGE,7,HOMEIMPROVEMENT,35000,0.13,8,N,0
17915,30,270000,MORTGAGE,14,DEBTCONSOLIDATION,21000,0.08,6,N,0
17916,30,267000,MORTGAGE,7,HOMEIMPROVEMENT,25000,0.09,9,N,0
17917,31,73000,RENT,15,HOMEIMPROVEMENT,29700,0.41,7,N,1
17918,29,148616,RENT,2,EDUCATION,29550,0.2,9,N,0
17919,27,81300,RENT,3,VENTURE,29000,0.36,6,N,1
17920,29,89000,RENT,1,EDUCATION,28800,0.32,6,N,1
17921,28,12000,OWN,0,MEDICAL,2000,0.17,6,N,1
17922,29,260000,MORTGAGE,0,HOMEIMPROVEMENT,20000,0.08,9,N,0
17923,31,260000,MORTGAGE,14,VENTURE,18000,0.07,9,N,0
17924,31,260000,MORTGAGE,6,DEBTCONSOLIDATION,25000,0.1,10,Y,0
17925,31,258000,MORTGAGE,3,PERSONAL,28000,0.11,5,N,0
17926,28,250000,MORTGAGE,3,PERSONAL,35000,0.14,7,N,0
17927,27,238000,RENT,11,HOMEIMPROVEMENT,12000,0.05,7,N,1
17928,27,65000,RENT,4,EDUCATION,28000,0.43,6,N,1
17929,34,12000,OWN,0,HOMEIMPROVEMENT,3250,0.27,5,N,1
17930,32,202300,MORTGAGE,9,MEDICAL,25000,0.12,7,N,1
17931,29,250000,MORTGAGE,12,VENTURE,8000,0.03,10,N,0
17932,31,250000,MORTGAGE,2,MEDICAL,4000,0.02,10,Y,0
17933,35,250000,OWN,8,VENTURE,15000,0.06,5,N,0
17934,28,96000,RENT,3,HOMEIMPROVEMENT,28000,0.29,10,N,0
17935,29,12000,OWN,0,HOMEIMPROVEMENT,4500,0.38,6,N,1
17936,27,111000,RENT,11,PERSONAL,28000,0.25,8,N,0
17937,35,115000,RENT,1,VENTURE,28000,0.24,6,N,0
17938,35,87550,RENT,3,MEDICAL,28000,0.32,10,N,1
17939,27,12000,OWN,0,EDUCATION,8125,0.68,5,Y,1
17940,27,240000,MORTGAGE,1,EDUCATION,35000,0.15,7,N,0
17941,32,240000,MORTGAGE,5,MEDICAL,8400,0.04,5,N,0
17942,31,240000,MORTGAGE,15,MEDICAL,5500,0.02,5,N,0
17943,29,240000,MORTGAGE,5,VENTURE,10000,0.04,8,N,0
17944,30,240000,MORTGAGE,8,VENTURE,28000,0.12,7,Y,0
17945,28,240000,MORTGAGE,3,VENTURE,8400,0.04,8,N,0
17946,29,228000,MORTGAGE,11,DEBTCONSOLIDATION,35000,0.15,8,N,1
17947,29,240000,MORTGAGE,10,EDUCATION,5000,0.02,8,N,0
17948,30,240000,RENT,7,PERSONAL,18000,0.08,10,N,0
17949,32,193800,RENT,0,MEDICAL,20000,0.1,6,N,1
17950,27,52000,RENT,5,MEDICAL,26000,0.5,10,N,1
17951,29,110000,RENT,9,DEBTCONSOLIDATION,25600,0.23,5,N,0
17952,31,122000,RENT,2,EDUCATION,25600,0.21,7,Y,0
17953,27,57000,RENT,0,HOMEIMPROVEMENT,25475,0.45,7,Y,1
17954,27,231252,MORTGAGE,1,DEBTCONSOLIDATION,2000,0.01,6,N,0
17955,32,230000,RENT,16,HOMEIMPROVEMENT,35000,0.15,9,N,0
17956,29,230000,MORTGAGE,0,MEDICAL,8500,0.04,10,N,0
17957,34,40000,RENT,3,MEDICAL,25000,0.62,8,N,1
17958,27,47000,RENT,3,VENTURE,25000,0.53,10,Y,1
17959,33,48000,RENT,11,DEBTCONSOLIDATION,25000,0.52,10,N,1
17960,30,225000,RENT,2,MEDICAL,25000,0.11,10,N,0
17961,28,225000,MORTGAGE,2,VENTURE,30000,0.13,6,N,0
17962,33,225000,MORTGAGE,12,PERSONAL,8000,0.04,10,N,0
17963,27,48000,RENT,2,PERSONAL,25000,0.52,7,N,1
17964,27,225000,MORTGAGE,11,VENTURE,25000,0.11,5,N,0
17965,29,225000,OWN,11,PERSONAL,24250,0.11,7,N,0
17966,28,225000,MORTGAGE,8,PERSONAL,16800,0.07,5,Y,0
17967,27,225000,MORTGAGE,1,VENTURE,14000,0.06,7,N,0
17968,32,225000,MORTGAGE,4,PERSONAL,20000,0.09,10,N,0
17969,28,225000,MORTGAGE,1,VENTURE,5000,0.02,5,N,0
17970,28,49861,RENT,2,MEDICAL,25000,0.5,7,Y,1
17971,29,220000,OWN,1,PERSONAL,14725,0.07,6,N,0
17972,31,219996,MORTGAGE,3,MEDICAL,20000,0.09,5,N,0
17973,29,218000,MORTGAGE,12,EDUCATION,14400,0.07,7,N,0
17974,28,216000,MORTGAGE,12,VENTURE,15000,0.07,8,Y,0
17975,28,215662,MORTGAGE,12,VENTURE,21000,0.1,7,N,0
17976,32,53196,RENT,9,VENTURE,25000,0.47,9,N,1
17977,30,54000,RENT,13,MEDICAL,25000,0.46,6,N,1
17978,29,48000,RENT,9,HOMEIMPROVEMENT,25000,0.52,8,Y,1
17979,30,210000,MORTGAGE,8,DEBTCONSOLIDATION,24000,0.11,6,N,0
17980,30,198000,MORTGAGE,5,DEBTCONSOLIDATION,15000,0.08,9,Y,1
17981,30,210000,MORTGAGE,2,HOMEIMPROVEMENT,24250,0.12,6,Y,0
17982,28,209000,OWN,4,PERSONAL,15000,0.07,7,Y,0
17983,27,207182,MORTGAGE,11,VENTURE,22000,0.11,5,N,0
17984,30,54383,RENT,5,HOMEIMPROVEMENT,25000,0.46,7,Y,1
17985,27,49000,RENT,11,DEBTCONSOLIDATION,25000,0.51,5,N,1
17986,28,13500,OWN,0,PERSONAL,6700,0.5,5,N,1
17987,27,204000,MORTGAGE,3,HOMEIMPROVEMENT,25000,0.12,6,Y,0
17988,34,204000,MORTGAGE,0,EDUCATION,16000,0.08,5,N,0
17989,31,204000,RENT,0,VENTURE,12000,0.06,9,N,0
17990,29,162350,RENT,12,MEDICAL,25000,0.15,9,Y,1
17991,28,202040,MORTGAGE,12,PERSONAL,12000,0.06,8,Y,0
17992,32,202000,MORTGAGE,7,PERSONAL,28000,0.14,7,N,0
17993,31,201996,MORTGAGE,11,EDUCATION,20000,0.1,10,N,0
17994,30,56952,RENT,3,MEDICAL,25000,0.44,9,N,1
17995,31,60000,RENT,4,HOMEIMPROVEMENT,25000,0.42,10,N,1
17996,28,60000,RENT,3,MEDICAL,25000,0.42,10,N,1
17997,29,200004,MORTGAGE,0,DEBTCONSOLIDATION,19000,0.09,7,N,0
17998,35,200004,MORTGAGE,19,DEBTCONSOLIDATION,6000,0.03,8,N,0
17999,29,200000,MORTGAGE,13,VENTURE,10000,0.05,9,N,0
18000,28,200000,MORTGAGE,2,PERSONAL,15000,0.08,6,N,0
18001,32,200000,RENT,6,HOMEIMPROVEMENT,35000,0.18,8,Y,0
18002,28,200000,MORTGAGE,12,EDUCATION,25000,0.12,9,N,0
18003,31,200000,MORTGAGE,8,DEBTCONSOLIDATION,24000,0.12,9,N,0
18004,31,200000,MORTGAGE,3,MEDICAL,30000,0.15,5,N,0
18005,28,200000,MORTGAGE,2,MEDICAL,15000,0.08,10,N,0
18006,27,60000,RENT,11,VENTURE,25000,0.42,8,N,1
